	Acetate1	Acetate2	Acetate3	Acetate4	Acetate5	Acetate6	Glucose1	Glucose2	Glucose3	Glucose4	Glucose5	Glucose6	Glucose7	Glucose8	Glycerol1	Glycerol2	Xylose1	Xylose2	Xylose3	Xylose4	Xylose5	Xylose6	Xylose7	Xylose8
b3066	7.91E-05	7.46E-05	8.62E-05	8.61E-05	8.22E-05	8.44E-05	9.08E-05	9.83E-05	8.15E-05	8.06E-05	0.000112710031182	0.000115471352081	8.80E-05	8.53E-05	0.000156707377546	0.000317224548829	0.00026386937847	8.01E-05	9.93E-05	0.000189988165354	0.000258698461581	0.000247606918895	8.71E-05	9.06E-05
b3775	2.82E-05	4.13E-05	6.31E-05	4.03E-05	3.40E-05	4.17E-05	8.29E-05	0.00010228303647	2.13E-05	1.73E-05	4.85E-05	8.27E-05	3.76E-05	3.21E-05	4.68E-05	4.67E-05	3.60E-05	2.73E-05	3.12E-05	2.44E-05	4.96E-05	2.37E-05	4.29E-05	5.96E-05
b0002	0.001630791068261	0.002146198826239	0.001544997254602	0.001787185476397	0.001697003156577	0.001531603092825	0.003835375559146	0.003798222340263	0.004902752542273	0.005412512896046	0.006791629789685	0.006374738526513	0.004722922577938	0.005419799412727	0.005858161003431	0.005273575586245	0.004443492631625	0.004968418446239	0.004822327340034	0.004579389408836	0.004172851407688	0.00493791143557	0.003096003591598	0.003141853449633
b4200	0.000318240302545	0.000372052094753	0.000808900125963	0.000530506086835	0.000222232700197	0.000268850411275	0.000654416527548	0.000708087910803	0.00043347421618	0.000607754078155	0.001373611971778	0.001407077689792	0.000377376859384	0.000401035541624	0.000452438777299	0.000387769984815	0.000324346704257	0.000387924879094	0.000501659783591	0.0004539848979	0.001156873548282	0.000998318012962	0.00034897765956	0.001150201980286
b1246	0.000133739218951	0.00013726570842	0.000212325216134	0.000330685993336	0.000109726158125	0.000139968151101	0.000358701329597	0.000344066999638	0.000374472769814	0.000472147787223	0.000162844449919	0.000197368641184	0.000327787449521	0.000394097658909	7.83E-05	6.01E-05	0.000282304291932	0.000194812751913	0.000251995107975	0.000233205652769	0.000244408495348	0.000174096826801	0.000313332483915	0.000280323967749
b0871	0.000191526392944	0.000318590978206	0.00029110971411	0.000317137342445	0.000350253790801	0.000407773945967	0.000116621930455	9.02E-05	0.000176382174219	0.000183793976735	9.15E-05	9.37E-05	0.000173852122124	0.00012882898469	8.59E-05	8.60E-05	8.98E-05	8.64E-05	8.77E-05	8.78E-05	0.000142606736497	0.000136492557482	0.000185723200974	0.000193138512768
b2794	5.41E-05	4.78E-05	6.54E-05	7.92E-05	7.18E-05	5.60E-05	0.000127462165501	0.000129483973934	9.52E-05	5.83E-05	8.52E-05	0.000127583371846	0.00014717572599	0.000150449255529	5.94E-05	4.70E-05	8.01E-05	6.46E-05	8.14E-05	6.27E-05	7.46E-05	6.19E-05	8.58E-05	6.24E-05
b1914	2.98E-05	2.81E-05	4.02E-05	3.94E-05	3.95E-05	3.72E-05	4.41E-05	4.32E-05	4.43E-05	4.30E-05	3.27E-05	3.36E-05	5.53E-05	6.52E-05	4.56E-05	4.57E-05	3.74E-05	4.25E-05	7.50E-05	8.54E-05	0.00010849890737	4.78E-05	6.24E-05	6.80E-05
b3996	3.61E-05	3.41E-05	3.94E-05	3.93E-05	5.35E-05	5.49E-05	4.35E-05	4.59E-05	4.66E-05	5.28E-05	4.41E-05	5.37E-05	3.72E-05	3.58E-05	4.54E-05	3.73E-05	4.52E-05	4.55E-05	5.22E-05	4.70E-05	4.12E-05	4.51E-05	3.98E-05	4.14E-05
b0172	0.00051345573812	0.000356404540622	0.000515394886478	0.000509455786753	0.00025881231189	0.000309161626939	0.000541029398947	0.000665739514982	0.000668696437889	0.000641080361927	0.000989114716805	0.000999593746343	0.000397835321111	0.000257917061088	0.000802785665052	0.000983027651721	0.000619453706154	0.000566686617866	0.000730759386866	0.000810117180378	0.001451612778237	0.00089911635263	0.000564502724858	0.000928961199822
b2813	5.94E-05	5.60E-05	6.06E-05	7.17E-05	0.000106460604035	0.000117133616186	7.74E-05	0.00010642809063	6.21E-05	6.14E-05	8.54E-05	0.000160615159929	7.45E-05	8.27E-05	7.50E-05	6.27E-05	8.26E-05	8.18E-05	7.37E-05	7.02E-05	9.20E-05	9.44E-05	0.000100309831969	9.40E-05
b1642	7.82E-05	7.37E-05	7.32E-05	5.99E-05	2.86E-05	2.94E-05	4.26E-05	4.18E-05	4.74E-05	4.69E-05	3.74E-05	4.63E-05	2.09E-05	2.01E-05	6.48E-05	6.48E-05	2.98E-05	5.08E-05	6.35E-05	5.01E-05	9.62E-05	3.31E-05	3.28E-05	3.41E-05
b0945	8.91E-05	0.000116664120352	0.000182395739911	0.000187651519376	0.000118583271515	9.82E-05	0.000263068142109	0.000243814810007	0.000187561623805	0.000201743852405	0.000245611849301	0.000288826532988	0.000186545068405	0.000172866307082	0.000228770909922	0.000218093894425	0.000194596129913	0.000157586268711	0.000159762204583	0.000145609228273	0.00020048165657	0.00014915345459	0.000221139684164	0.000212141999919
b3346	0.000122840027706	5.99E-05	7.61E-05	8.28E-05	3.36E-05	3.45E-05	9.10E-05	7.13E-05	9.06E-05	7.98E-05	9.72E-05	9.89E-05	3.48E-05	7.99E-05	5.47E-05	3.49E-05	4.23E-05	4.25E-05	9.72E-05	9.28E-05	0.000122421248361	7.76E-05	6.03E-05	7.18E-05
b2432	3.40E-05	2.84E-05	5.95E-05	5.73E-05	2.84E-05	2.92E-05	3.98E-05	3.40E-05	3.23E-05	3.20E-05	3.13E-05	4.25E-05	2.99E-05	3.14E-05	3.51E-05	3.51E-05	2.56E-05	2.57E-05	3.42E-05	2.91E-05	5.83E-05	5.25E-05	3.34E-05	3.47E-05
b3149	2.57E-05	2.42E-05	5.77E-05	6.35E-05	2.62E-05	2.63E-05	9.03E-05	3.96E-05	2.65E-05	2.62E-05	3.55E-05	4.60E-05	2.65E-05	2.55E-05	2.90E-05	2.88E-05	3.91E-05	3.93E-05	4.20E-05	2.71E-05	4.14E-05	7.99E-05	3.91E-05	3.63E-05
b2027	0.000385211845982	0.000416045315556	0.000477250638088	0.000494650065086	0.000308092261881	0.000310692292544	0.000630496415945	0.000650359357215	0.000356762245477	0.000427872946905	0.000398874979019	0.000500180642436	0.000248550853004	0.000294528609244	0.000562574152395	0.00052396706388	0.000467313920606	0.000486609792836	0.000617771786732	0.000589464516383	0.000648129943364	0.00061015886588	0.00034114338137	0.000473166073852
b3414	0.000304059391997	0.000120867977195	0.000326725803502	0.000340304511244	0.000363771829575	0.00034905909512	0.000486722871851	0.000492421175933	0.000586276526707	0.000443345406699	0.000560475644087	0.000567960113454	0.000364211113541	0.000297875155397	0.000515395532011	0.000632274539729	0.000426114150325	0.000340572444335	0.000489534522518	0.000453558558919	0.000479704549477	0.000418784078407	0.00045564007009	0.00039647189752
b2344	0.000584301459618	0.000717667664579	0.000477035626058	0.000452895872091	0.000758591787454	0.000572782282995	0.000318119204948	0.000287367100656	0.000288309941303	0.000280945317116	0.000280786224744	0.000310193306225	0.000253647927039	0.000212389664957	0.000339585359216	0.000284166875579	0.000289938345218	0.000286013185634	0.000601522797423	0.000610423609645	0.000297496629393	0.000235386421024	0.000311131983294	0.000282374794534
b3592	6.22E-05	3.62E-05	4.55E-05	4.23E-05	6.03E-05	8.92E-05	5.10E-05	5.71E-05	2.97E-05	2.94E-05	3.35E-05	3.43E-05	2.98E-05	2.86E-05	2.98E-05	2.98E-05	3.02E-05	3.04E-05	3.02E-05	3.02E-05	6.11E-05	5.84E-05	4.26E-05	6.58E-05
b2019	0.000431991918563	0.000418417604219	0.000675441647801	0.000687579911022	0.000287268851198	0.000312884045619	0.001004034498003	0.001053374412458	0.000544721383491	0.000553818843133	0.001430894593334	0.001071271563395	0.000807704684317	0.000462137011406	0.000481053347871	0.000460997620227	0.000801103882065	0.000659864186121	0.000815520189098	0.000606697445886	0.001179446137358	0.001333179667876	0.001019563197553	0.001190884067765
b1541	2.77E-05	2.21E-05	2.49E-05	4.48E-05	2.09E-05	2.31E-05	9.35E-05	8.09E-05	0.0001233015492	0.000182167855631	5.25E-05	6.28E-05	0.000100406390264	6.51E-05	1.13E-05	1.13E-05	1.74E-05	1.27E-05	1.62E-05	1.47E-05	2.66E-05	1.85E-05	2.70E-05	2.35E-05
b3636	5.80E-05	6.10E-05	0.000122151931964	0.000116259010402	0.000116163901533	8.21E-05	0.000161668304341	0.000186494253305	0.000211311517563	0.000194078653554	0.000213007720953	0.000301482850618	0.000150352420659	0.000141739627471	9.69E-05	0.000107173517457	5.36E-05	5.07E-05	5.47E-05	8.56E-05	8.90E-05	4.36E-05	0.000127574310149	0.000169348526979
b2620	8.17E-05	0.000113542991382	8.56E-05	0.000100375756715	0.000100685234158	9.52E-05	0.000158299156072	0.00016379678572	9.64E-05	0.000117745903279	8.62E-05	0.000111525097365	0.000116985225102	0.000126513936844	0.000150334751537	0.000124306494427	0.000149577491067	0.000195517647827	0.000168022296048	0.000155783818883	8.89E-05	6.53E-05	9.58E-05	9.83E-05
b1424	0.000217067043311	0.000179057549812	0.000228744010442	0.000251561407709	0.000256596152548	0.000245711127625	0.00014843859761	0.000140849076382	0.000121056415628	9.13E-05	0.000110800436622	0.000115008591798	0.000145138654879	0.000171865719728	0.000221230438253	0.000182323113283	0.00022918613653	0.000207073970628	0.000270559330066	0.000223500324808	0.000234435919394	0.000231396638111	0.000217946380464	0.000150591794922
b1079	5.44E-05	5.16E-05	0.000190793101018	0.000225121005606	5.19E-05	4.55E-05	8.63E-05	9.13E-05	0.000135467983977	7.00E-05	3.66E-05	3.75E-05	0.000102037914744	0.000106150323223	3.44E-05	3.44E-05	9.36E-05	7.20E-05	0.000191830549185	0.000163888893633	3.68E-05	3.52E-05	3.67E-05	3.82E-05
b0924	0.000936303153286	0.00106648131843	0.001237001431533	0.001062749876621	0.000864634294345	0.000961067213697	0.001003646757911	0.001040893252856	0.000975814557565	0.000959550053373	0.000784974221725	0.000905490904873	0.000934076018699	0.000955585475638	0.00101995663176	0.001115522530184	0.001092895254036	0.001081425216855	0.001533636799682	0.001466650885891	0.001581809746391	0.001207768878581	0.000981986687086	0.000802514198848
b4162	0.00013783155494	4.38E-05	0.00011068576174	0.000114130024231	7.41E-05	8.51E-05	0.000147225026271	0.000112980751235	8.21E-05	9.58E-05	8.58E-05	0.000139706577444	6.95E-05	4.63E-05	8.45E-05	9.55E-05	8.69E-05	8.43E-05	0.000123796500431	6.03E-05	0.000125386869932	7.86E-05	6.55E-05	7.42E-05
b3870	0.002348651889502	0.00282250369829	0.002183384109048	0.002279026618647	0.002311424118848	0.001811535934063	0.003311092433969	0.003784710980222	0.003934647685382	0.003547222473808	0.005110598937657	0.004890539779229	0.004525165229535	0.005436777479511	0.003827612900166	0.004544117297732	0.004613817563883	0.004000156303896	0.00451146837019	0.003721602989216	0.004256496072737	0.004910258975643	0.006145522854537	0.005115230668817
b3012	0.000126030549063	5.15E-05	0.000151427940478	0.000175945101764	0.000118346803627	0.000180348261589	4.34E-05	5.13E-05	5.26E-05	5.90E-05	4.41E-05	5.48E-05	5.29E-05	5.09E-05	3.87E-05	3.87E-05	3.78E-05	4.13E-05	4.78E-05	6.12E-05	7.74E-05	5.28E-05	5.11E-05	5.32E-05
b3299	4.96E-05	7.71E-05	7.18E-05	7.56E-05	7.54E-05	5.44E-05	0.000143701928824	0.000137518779328	1.00E-04	0.000149663109146	0.000139901577965	0.00011071651635	0.000143104027346	0.000130179098752	9.70E-05	7.76E-05	0.000104867624356	8.29E-05	9.14E-05	7.71E-05	0.000114164657661	0.000159735941257	0.000110715257108	0.000122592865996
b1123	0.000947608599547	0.000727009024428	0.00106965817162	0.001250396166601	0.001040313074604	0.001323734355954	0.000588802483559	0.000975997014645	0.000804361794928	0.000615364816817	0.000678981037597	0.001005960091687	0.000632598243205	0.000560334563261	0.000406368271723	0.000433408833915	0.000366640022557	0.000209437625392	0.000589043391725	0.000664144676964	0.000788562050248	0.000720445970351	0.001753802443958	0.001284026232668
b1525	0.000517996617387	0.000556994511426	0.000190390505669	0.000198146053262	0.000368837974931	0.000382322986823	0.000115874775626	0.000112721738309	6.18E-05	6.11E-05	8.26E-05	8.05E-05	0.000101964651048	8.56E-05	6.19E-05	6.19E-05	6.35E-05	6.39E-05	6.27E-05	6.27E-05	6.67E-05	6.39E-05	6.61E-05	6.87E-05
b3169	0.00096634934398	0.001322504975091	0.001070870086969	0.001080773439157	0.001132730594744	0.00110798620356	0.001782153718218	0.001964715147994	0.00196795972811	0.0020024407506	0.00159781317563	0.001957559511089	0.002004638932645	0.001989739711915	0.001801332851682	0.001826622632373	0.00240285029265	0.002427132344335	0.00195493352173	0.001853989549297	0.001555877749948	0.001838012725142	0.001517416895221	0.00130602467782
b1611	0.000372759941466	0.000467414579466	0.00046122782994	0.000595514586031	0.000518209112545	0.000348935203408	0.000314567909061	0.000305252710379	0.000198081866324	0.000221473120175	0.000159512404639	0.000161017112121	0.000171842072183	8.79E-05	0.000197266372351	0.000148885200387	0.000337583756462	0.000247183039855	0.00035328833018	0.000422713230083	0.000213948119848	0.000173184553678	0.000243591097482	0.00020191925422
b0914	8.73E-05	0.00016783983941	0.00021636329224	0.000249477850476	0.000253369999235	0.000214731083098	0.000293777155144	0.000269413119306	0.000310502254166	0.000253582774318	0.000338426421959	0.000328307858072	0.00041840044937	0.000539057408202	0.000127335317616	0.000145029134608	0.000233346388833	0.000220289309388	0.000332056333548	0.000240259258003	0.000365711307065	0.00020454524536	0.000239635978937	0.000242954222936
b2960	7.71E-05	7.27E-05	0.000122522865492	0.000128330483626	9.27E-05	0.000283230329192	0.00031632359657	0.000542190521093	0.000100883267012	0.000143917198151	0.000159540432252	0.000317474628893	0.00046738532465	0.000346688167638	0.000128447164919	0.000139576029553	0.000117457427305	0.000120524935061	9.99E-05	0.000118691531259	0.000107744663927	0.000133940686574	0.000274630702616	0.000128071347796
b3699	0.000865804030527	0.001037328980436	0.000645334830772	0.000779138537489	0.001433185080837	0.001302653480908	0.001464374198328	0.001356487449347	0.001433157727782	0.001141057359616	0.001076136052727	0.00129088913543	0.001379636343509	0.001551610249677	0.001040591551197	0.001126822686696	0.001346516306339	0.001106238465764	0.001440782305429	0.00126941911641	0.001629663598345	0.001569842951722	0.001229598944702	0.001095555173535
b3850	2.78E-05	2.63E-05	2.79E-05	3.37E-05	2.86E-05	2.94E-05	3.80E-05	4.81E-05	3.40E-05	3.64E-05	3.08E-05	3.16E-05	2.71E-05	2.61E-05	3.27E-05	5.75E-05	4.14E-05	4.16E-05	5.54E-05	4.34E-05	8.18E-05	5.98E-05	3.07E-05	3.19E-05
b0775	4.91E-05	4.63E-05	5.35E-05	5.34E-05	0.000201595829378	0.000206909000614	0.000213146795547	0.000159758165033	5.31E-05	7.66E-05	0.000255427751214	0.000240070058138	0.000102028271339	4.91E-05	9.41E-05	0.000132962317112	4.94E-05	4.97E-05	0.000119622773876	0.000135927502248	7.62E-05	7.60E-05	9.32E-05	0.000100700704532
b3495	7.95E-05	5.53E-05	0.000545555730455	0.000582741705671	0.000199435457068	0.000545265301124	5.30E-05	0.000214135947867	8.54E-05	5.77E-05	7.02E-05	9.14E-05	0.000214695029174	0.000234484722165	5.23E-05	3.28E-05	5.66E-05	5.65E-05	2.63E-05	0.000151035793096	0.000131658818978	2.78E-05	0.000542775554815	0.00050876145066
b0529	0.000288631411401	0.000314341141865	0.000351985478181	0.000402277622505	0.000362138430801	0.000327362893042	0.000573446482893	0.000568756659327	0.000471951457751	0.000451356260156	0.00046226870041	0.000548955264515	0.000477840357368	0.00056383807746	0.000477038677194	0.000465859980426	0.000551313782613	0.000545082611712	0.000514408481583	0.000460769138034	0.000450095168276	0.000422473014205	0.000521321885752	0.000435289366751
b2784	0.000137513853533	0.000129696100508	0.00027765989902	0.000331380927079	0.000215663603303	0.00020683294592	0.000216775210246	0.000201690685944	0.000199268959967	0.000150967696345	0.000138342253067	0.000141731546377	0.000216852381034	0.000205936452562	0.000166602825098	0.000152067636385	0.000139311650671	0.000157246670838	0.000254975949592	0.000130800684209	0.000284928426851	0.000179933882064	0.0001466200192	0.000126045231665
b1905	0.000246134522009	4.36E-05	0.000440021306777	0.000423307028041	5.22E-05	0.000126258405687	0.000117209886397	0.000112765296451	3.49E-05	4.04E-05	5.66E-05	9.50E-05	2.90E-05	2.79E-05	7.08E-05	8.38E-05	4.98E-05	7.45E-05	0.000242630797615	0.000172507271755	0.000431274978557	0.000246325028174	8.15E-05	0.000371225146533
b0679	0.000602201039967	0.000985246301082	0.001002767203492	0.001065942549582	0.001068095111391	0.001041543970869	0.00033277890951	0.000357655158959	0.000236860164206	0.000243087844309	0.000362003765661	0.000445697794676	0.000321347454989	0.000335617786333	0.000472913788743	0.000535963108637	0.000379124899833	0.000234301535447	0.000701126279853	0.000656133744514	0.000219410410838	0.000191675757492	0.000449223908873	0.000297358891933
b2103	0.000106005184975	0.000124544920373	0.000181981471788	0.000171176860165	0.000107720796628	0.000112417987234	0.000211439382291	0.000205250957163	0.000135430723831	0.00011665508283	0.000169954124934	0.000207851099306	0.000125882455206	0.000103652737069	0.00014281423017	0.000123216605171	0.00016706585892	0.000141412775365	0.000174089878884	0.000170062867806	0.000176824636068	0.000212114110071	0.000175188512855	0.000185653365843
b2450	4.85E-05	5.40E-05	9.81E-05	0.000122681837503	3.61E-05	3.70E-05	4.19E-05	4.16E-05	3.96E-05	3.91E-05	4.84E-05	5.77E-05	3.73E-05	3.59E-05	3.73E-05	3.74E-05	3.64E-05	3.67E-05	3.78E-05	3.78E-05	3.99E-05	3.82E-05	3.99E-05	4.15E-05
b0126	0.000216349782353	0.00018402069186	0.000387031908535	0.000390546578353	0.000282450522924	0.000310523873361	0.000524980898122	0.000518426485915	0.000443353636501	0.000361915988913	0.000555031387719	0.000745728640896	0.000375350849826	0.000396576012281	0.000579028654316	0.000680322108413	0.000643967547752	0.000538259351247	0.000535436450143	0.000568466602694	0.000510651107374	0.000411083259287	0.00040946251376	0.000396916677184
b1678	0.000205710476698	0.00019401570079	5.12E-05	4.86E-05	4.37E-05	4.49E-05	8.83E-05	9.87E-05	0.000202115290732	8.91E-05	5.11E-05	7.47E-05	6.97E-05	6.40E-05	4.49E-05	4.49E-05	4.38E-05	4.41E-05	5.74E-05	5.63E-05	8.30E-05	8.99E-05	9.33E-05	8.40E-05
b4261	7.43E-05	7.01E-05	7.96E-05	9.48E-05	9.14E-05	9.86E-05	9.50E-05	0.000107212755517	5.63E-05	6.61E-05	7.78E-05	7.97E-05	8.67E-05	0.000114333384343	5.15E-05	5.16E-05	7.86E-05	7.00E-05	5.53E-05	8.08E-05	5.98E-05	5.73E-05	9.17E-05	8.46E-05
b0571	4.89E-05	4.61E-05	5.92E-05	9.04E-05	5.62E-05	5.16E-05	0.000116029197854	0.00010613776027	8.25E-05	5.58E-05	3.98E-05	7.59E-05	9.95E-05	7.57E-05	0.000427094637316	0.0003980073707	0.000583208024611	0.000267156290593	9.68E-05	0.000312324602913	0.000309791564461	9.45E-05	8.52E-05	9.39E-05
